ID операции,Дата,ID магазина,Артикул,"Количество упаковок, шт",Тип операции
2619,9/8/2023,M16,27,400,Поступление
2620,9/8/2023,M16,28,400,Поступление
2621,9/8/2023,M16,29,400,Поступление
2622,9/8/2023,M16,30,400,Поступление
2623,9/8/2023,M16,31,400,Поступление
2624,9/8/2023,M16,32,400,Поступление
2625,9/8/2023,M16,33,400,Поступление
2626,9/8/2023,M16,34,400,Поступление
2627,9/8/2023,M16,35,400,Поступление
2628,9/8/2023,M16,36,400,Поступление
2629,9/8/2023,M3,1,200,Поступление
2630,9/8/2023,M3,2,200,Поступление
2631,9/8/2023,M3,3,200,Поступление
2632,9/8/2023,M3,4,200,Поступление
2633,9/8/2023,M3,5,200,Поступление
2634,9/8/2023,M3,6,200,Поступление
2635,9/8/2023,M3,7,200,Поступление
2636,9/8/2023,M3,8,200,Поступление
2637,9/8/2023,M3,9,200,Поступление
2638,9/8/2023,M3,10,200,Поступление
2639,9/8/2023,M3,11,200,Поступление
2640,9/8/2023,M3,12,200,Поступление
2641,9/8/2023,M3,13,200,Поступление
2642,9/8/2023,M3,14,200,Поступление
2643,9/8/2023,M3,15,200,Поступление
2644,9/8/2023,M3,16,200,Поступление
2645,9/8/2023,M3,17,200,Поступление
2646,9/8/2023,M3,18,200,Поступление
2647,9/8/2023,M3,19,200,Поступление
2648,9/8/2023,M3,20,200,Поступление
2649,9/8/2023,M3,21,200,Поступление
2650,9/8/2023,M3,22,200,Поступление
2651,9/8/2023,M3,23,200,Поступление
2652,9/8/2023,M3,24,200,Поступление
2653,9/8/2023,M3,25,200,Поступление
2654,9/8/2023,M3,26,200,Поступление
2655,9/8/2023,M3,27,200,Поступление
2656,9/8/2023,M3,28,200,Поступление
2657,9/8/2023,M3,29,200,Поступление
2658,9/8/2023,M3,30,200,Поступление
2659,9/8/2023,M3,31,200,Поступление
2660,9/8/2023,M3,32,200,Поступление
2661,9/8/2023,M3,33,200,Поступление
2662,9/8/2023,M3,34,200,Поступление
2663,9/8/2023,M3,35,200,Поступление
2664,9/8/2023,M3,36,200,Поступление
2665,9/8/2023,M9,1,200,Поступление
2666,9/8/2023,M9,2,200,Поступление
2667,9/8/2023,M9,3,200,Поступление
2668,9/8/2023,M9,4,200,Поступление
2669,9/8/2023,M9,5,200,Поступление
2670,9/8/2023,M9,6,200,Поступление
2671,9/8/2023,M9,7,200,Поступление
2672,9/8/2023,M9,8,200,Поступление
2673,9/8/2023,M9,9,200,Поступление
2674,9/8/2023,M9,10,200,Поступление
2675,9/8/2023,M9,11,200,Поступление
2676,9/8/2023,M9,12,200,Поступление
2677,9/8/2023,M9,13,200,Поступление
2678,9/8/2023,M9,14,200,Поступление
2679,9/8/2023,M9,15,200,Поступление
2680,9/8/2023,M9,16,200,Поступление
2681,9/8/2023,M9,17,200,Поступление
2682,9/8/2023,M9,18,200,Поступление
2683,9/8/2023,M9,19,200,Поступление
2684,9/8/2023,M9,20,200,Поступление
2685,9/8/2023,M9,21,200,Поступление
2686,9/8/2023,M9,22,200,Поступление
2687,9/8/2023,M9,23,200,Поступление
2688,9/8/2023,M9,24,200,Поступление
2689,9/8/2023,M9,25,200,Поступление
2690,9/8/2023,M9,26,200,Поступление
2691,9/8/2023,M9,27,200,Поступление
2692,9/8/2023,M9,28,200,Поступление
2693,9/8/2023,M9,29,200,Поступление
2694,9/8/2023,M9,30,200,Поступление
2695,9/8/2023,M9,31,200,Поступление
2696,9/8/2023,M9,32,200,Поступление
2697,9/8/2023,M9,33,200,Поступление
2698,9/8/2023,M9,34,200,Поступление
2699,9/8/2023,M9,35,200,Поступление
2700,9/8/2023,M9,36,200,Поступление
2701,9/8/2023,M11,1,200,Поступление
2702,9/8/2023,M11,2,200,Поступление
2703,9/8/2023,M11,3,200,Поступление
2704,9/8/2023,M11,4,200,Поступление
2705,9/8/2023,M11,5,200,Поступление
2706,9/8/2023,M11,6,200,Поступление
2707,9/8/2023,M11,7,200,Поступление
2708,9/8/2023,M11,8,200,Поступление
2709,9/8/2023,M11,9,200,Поступление
2710,9/8/2023,M11,10,200,Поступление
2711,9/8/2023,M11,11,200,Поступление
2712,9/8/2023,M11,12,200,Поступление
2713,9/8/2023,M11,13,200,Поступление
2714,9/8/2023,M11,14,200,Поступление
2715,9/8/2023,M11,15,200,Поступление
2716,9/8/2023,M11,16,200,Поступление
2717,9/8/2023,M11,17,200,Поступление
2718,9/8/2023,M11,18,200,Поступление
2719,9/8/2023,M11,19,200,Поступление
2720,9/8/2023,M11,20,200,Поступление
2721,9/8/2023,M11,21,200,Поступление
2722,9/8/2023,M11,22,200,Поступление
2723,9/8/2023,M11,23,200,Поступление
2724,9/8/2023,M11,24,200,Поступление
2725,9/8/2023,M11,25,200,Поступление
2726,9/8/2023,M11,26,200,Поступление
2727,9/8/2023,M11,27,200,Поступление
2728,9/8/2023,M11,28,200,Поступление
2729,9/8/2023,M11,29,200,Поступление
2730,9/8/2023,M11,30,200,Поступление
2731,9/8/2023,M11,31,200,Поступление
2732,9/8/2023,M11,32,200,Поступление
2733,9/8/2023,M11,33,200,Поступление
2734,9/8/2023,M11,34,200,Поступление
2735,9/8/2023,M11,35,200,Поступление
2736,9/8/2023,M11,36,200,Поступление
2737,9/8/2023,M14,1,200,Поступление
2738,9/8/2023,M14,2,200,Поступление
2739,9/8/2023,M14,3,200,Поступление
2740,9/8/2023,M14,4,200,Поступление
2741,9/8/2023,M14,5,200,Поступление
2742,9/8/2023,M14,6,200,Поступление
2743,9/8/2023,M14,7,200,Поступление
2744,9/8/2023,M14,8,200,Поступление
2745,9/8/2023,M14,9,200,Поступление
2746,9/8/2023,M14,10,200,Поступление
2747,9/8/2023,M14,11,200,Поступление
2748,9/8/2023,M14,12,200,Поступление
2749,9/8/2023,M14,13,200,Поступление
2750,9/8/2023,M14,14,200,Поступление
2751,9/8/2023,M14,15,200,Поступление
2752,9/8/2023,M14,16,200,Поступление
2753,9/8/2023,M14,17,200,Поступление
2754,9/8/2023,M14,18,200,Поступление
2755,9/8/2023,M14,19,200,Поступление
2756,9/8/2023,M14,20,200,Поступление
2757,9/8/2023,M14,21,200,Поступление
2758,9/8/2023,M14,22,200,Поступление
2759,9/8/2023,M14,23,200,Поступление
2760,9/8/2023,M14,24,200,Поступление
2761,9/8/2023,M14,25,200,Поступление
2762,9/8/2023,M14,26,200,Поступление
2763,9/8/2023,M14,27,200,Поступление
2764,9/8/2023,M14,28,200,Поступление
2765,9/8/2023,M14,29,200,Поступление
2766,9/8/2023,M14,30,200,Поступление
2767,9/8/2023,M14,31,200,Поступление
2768,9/8/2023,M14,32,200,Поступление
2769,9/8/2023,M14,33,200,Поступление
2770,9/8/2023,M14,34,200,Поступление
2771,9/8/2023,M14,35,200,Поступление
2772,9/8/2023,M14,36,200,Поступление
2773,9/8/2023,M17,1,200,Поступление
2774,9/8/2023,M17,2,200,Поступление
2775,9/8/2023,M17,3,200,Поступление
2776,9/8/2023,M17,4,200,Поступление
2777,9/8/2023,M17,5,200,Поступление
2778,9/8/2023,M17,6,200,Поступление
2779,9/8/2023,M17,7,200,Поступление
2780,9/8/2023,M17,8,200,Поступление
2781,9/8/2023,M17,9,200,Поступление
2782,9/8/2023,M17,10,200,Поступление
2783,9/8/2023,M17,11,200,Поступление
2784,9/8/2023,M17,12,200,Поступление
2785,9/8/2023,M17,13,200,Поступление
2786,9/8/2023,M17,14,200,Поступление
2787,9/8/2023,M17,15,200,Поступление
2788,9/8/2023,M17,16,200,Поступление
2789,9/8/2023,M17,17,200,Поступление
2790,9/8/2023,M17,18,200,Поступление
2791,9/8/2023,M17,19,200,Поступление
2792,9/8/2023,M17,20,200,Поступление
2793,9/8/2023,M17,21,200,Поступление
2794,9/8/2023,M17,22,200,Поступление
2795,9/8/2023,M17,23,200,Поступление
2796,9/8/2023,M17,24,200,Поступление
2797,9/8/2023,M17,25,200,Поступление
2798,9/8/2023,M17,26,200,Поступление
2799,9/8/2023,M17,27,200,Поступление
2800,9/8/2023,M17,28,200,Поступление
2801,9/8/2023,M17,29,200,Поступление
2802,9/8/2023,M17,30,200,Поступление
2803,9/8/2023,M17,31,200,Поступление
2804,9/8/2023,M17,32,200,Поступление
2805,9/8/2023,M17,33,200,Поступление
2806,9/8/2023,M17,34,200,Поступление
2807,9/8/2023,M17,35,200,Поступление
2808,9/8/2023,M17,36,200,Поступление
2809,9/8/2023,M1,37,300,Поступление
2810,9/8/2023,M1,38,300,Поступление
2811,9/8/2023,M1,39,300,Поступление
2812,9/8/2023,M1,40,300,Поступление
2813,9/8/2023,M1,41,300,Поступление
2814,9/8/2023,M1,42,300,Поступление
2815,9/8/2023,M1,43,300,Поступление
2816,9/8/2023,M1,44,300,Поступление
2817,9/8/2023,M1,45,300,Поступление
2818,9/8/2023,M1,46,300,Поступление
2819,9/8/2023,M1,47,300,Поступление
2820,9/8/2023,M1,48,300,Поступление
2821,9/8/2023,M1,49,300,Поступление
2822,9/8/2023,M1,50,300,Поступление
2823,9/8/2023,M1,51,300,Поступление
2824,9/8/2023,M1,52,300,Поступление
2825,9/8/2023,M1,53,300,Поступление
2826,9/8/2023,M1,54,300,Поступление
2827,9/8/2023,M1,55,300,Поступление
2828,9/8/2023,M1,56,300,Поступление
2829,9/8/2023,M1,57,300,Поступление
2830,9/8/2023,M1,58,300,Поступление
2831,9/8/2023,M1,59,300,Поступление
2832,9/8/2023,M1,60,300,Поступление
2833,9/8/2023,M5,37,300,Поступление
2834,9/8/2023,M5,38,300,Поступление
2835,9/8/2023,M5,39,300,Поступление
2836,9/8/2023,M5,40,300,Поступление
2837,9/8/2023,M5,41,300,Поступление
2838,9/8/2023,M5,42,300,Поступление
2839,9/8/2023,M5,43,300,Поступление
2840,9/8/2023,M5,44,300,Поступление
2841,9/8/2023,M5,45,300,Поступление
2842,9/8/2023,M5,46,300,Поступление
2843,9/8/2023,M5,47,300,Поступление
2844,9/8/2023,M5,48,300,Поступление
2845,9/8/2023,M5,49,300,Поступление
2846,9/8/2023,M5,50,300,Поступление
2847,9/8/2023,M5,51,300,Поступление
2848,9/8/2023,M5,52,300,Поступление
2849,9/8/2023,M5,53,300,Поступление
2850,9/8/2023,M5,54,300,Поступление
2851,9/8/2023,M5,55,300,Поступление
2852,9/8/2023,M5,56,300,Поступление
2853,9/8/2023,M5,57,300,Поступление
2854,9/8/2023,M5,58,300,Поступление
2855,9/8/2023,M5,59,300,Поступление
2856,9/8/2023,M5,60,300,Поступление
2857,9/8/2023,M6,37,300,Поступление
2858,9/8/2023,M6,38,300,Поступление
2859,9/8/2023,M6,39,300,Поступление
2860,9/8/2023,M6,40,300,Поступление
2861,9/8/2023,M6,41,300,Поступление
2862,9/8/2023,M6,42,300,Поступление
2863,9/8/2023,M6,43,300,Поступление
2864,9/8/2023,M6,44,300,Поступление
2865,9/8/2023,M6,45,300,Поступление
2866,9/8/2023,M6,46,300,Поступление
2867,9/8/2023,M6,47,300,Поступление
2868,9/8/2023,M6,48,300,Поступление
2869,9/8/2023,M6,49,300,Поступление
2870,9/8/2023,M6,50,300,Поступление
2871,9/8/2023,M6,51,300,Поступление
2872,9/8/2023,M6,52,300,Поступление
2873,9/8/2023,M6,53,300,Поступление
2874,9/8/2023,M6,54,300,Поступление
2875,9/8/2023,M6,55,300,Поступление
2876,9/8/2023,M6,56,300,Поступление
2877,9/8/2023,M6,57,300,Поступление
2878,9/8/2023,M6,58,300,Поступление
2879,9/8/2023,M6,59,300,Поступление
2880,9/8/2023,M6,60,300,Поступление
2881,9/8/2023,M10,37,300,Поступление
2882,9/8/2023,M10,38,300,Поступление
2883,9/8/2023,M10,39,300,Поступление
2884,9/8/2023,M10,40,300,Поступление
2885,9/8/2023,M10,41,300,Поступление
2886,9/8/2023,M10,42,300,Поступление
2887,9/8/2023,M10,43,300,Поступление
2888,9/8/2023,M10,44,300,Поступление
2889,9/8/2023,M10,45,300,Поступление
2890,9/8/2023,M10,46,300,Поступление
2891,9/8/2023,M10,47,300,Поступление
2892,9/8/2023,M10,48,300,Поступление
2893,9/8/2023,M10,49,300,Поступление
2894,9/8/2023,M10,50,300,Поступление
2895,9/8/2023,M10,51,300,Поступление
2896,9/8/2023,M10,52,300,Поступление
2897,9/8/2023,M10,53,300,Поступление
2898,9/8/2023,M10,54,300,Поступление
2899,9/8/2023,M10,55,300,Поступление
2900,9/8/2023,M10,56,300,Поступление
2901,9/8/2023,M10,57,300,Поступление
2902,9/8/2023,M10,58,300,Поступление
2903,9/8/2023,M10,59,300,Поступление
2904,9/8/2023,M10,60,300,Поступление
2905,9/8/2023,M15,37,300,Поступление
2906,9/8/2023,M15,38,300,Поступление
2907,9/8/2023,M15,39,300,Поступление
2908,9/8/2023,M15,40,300,Поступление
2909,9/8/2023,M15,41,300,Поступление
2910,9/8/2023,M15,42,300,Поступление
2911,9/8/2023,M15,43,300,Поступление
2912,9/8/2023,M15,44,300,Поступление
2913,9/8/2023,M15,45,300,Поступление
2914,9/8/2023,M15,46,300,Поступление
2915,9/8/2023,M15,47,300,Поступление
2916,9/8/2023,M15,48,300,Поступление
2917,9/8/2023,M15,49,300,Поступление
2918,9/8/2023,M15,50,300,Поступление
2919,9/8/2023,M15,51,300,Поступление
2920,9/8/2023,M15,52,300,Поступление
2921,9/8/2023,M15,53,300,Поступление
2922,9/8/2023,M15,54,300,Поступление
2923,9/8/2023,M15,55,300,Поступление
2924,9/8/2023,M15,56,300,Поступление
2925,9/8/2023,M15,57,300,Поступление
2926,9/8/2023,M15,58,300,Поступление
2927,9/8/2023,M15,59,300,Поступление
2928,9/8/2023,M15,60,300,Поступление
2929,9/8/2023,M18,37,300,Поступление
2930,9/8/2023,M18,38,300,Поступление
2931,9/8/2023,M18,39,300,Поступление
2932,9/8/2023,M18,40,300,Поступление
2933,9/8/2023,M18,41,300,Поступление
2934,9/8/2023,M18,42,300,Поступление
2935,9/8/2023,M18,43,300,Поступление
2936,9/8/2023,M18,44,300,Поступление
2937,9/8/2023,M18,45,300,Поступление
2938,9/8/2023,M18,46,300,Поступление
2939,9/8/2023,M18,47,300,Поступление
2940,9/8/2023,M18,48,300,Поступление
2941,9/8/2023,M18,49,300,Поступление
2942,9/8/2023,M18,50,300,Поступление
2943,9/8/2023,M18,51,300,Поступление
2944,9/8/2023,M18,52,300,Поступление
